status	lemma	pos	source_frequency_rank	meaning_ja_candidate	meaning_ja_alternatives	level_candidate	distractor_group_candidate	example_en	example_ja	confidence	source_synsets	notes
approved	conceive	verb	14498	思う	惟う / 想う / 構想	toeic800	thinking-verb			31	00689344-v	"判断する、または考える; 見なす; judge or regard; look upon; judge; ""I think he is very smart""; ""I believe her to be very smart""; ""I think that he is her boyfriend""; ""The racist conceives such people to be inferior"""
approved	cuddle	verb	14502	寄添う	寄りそう / 抱き締める	toeic800	basic-verb-action			19	01424948-v	"落ち着けて気持ちのいい場所に移動する、または、落ち着く; move or arrange oneself in a comfortable and cozy position; ""We cuddled against each other to keep warm""; ""The children snuggled into their sleeping bags"""
approved	deviation	noun	14505	逸脱	偏差 / 脇 / 余談	toeic800	daily-noun			19	07366289-n,00737399-n,00350380-n	"標準や基準から外れた変化; 逸脱した行動; a variation that deviates from the standard or norm; ""the deviation from the mean"""
approved	distrust	noun	14508	不信	疑い / 疑り / 疑惑	toeic800	daily-noun			13	04895773-n	他の人を信用しない性質; the trait of not trusting others
approved	embark	verb	14512	上船	乗る / 乗船 / 搭乗	toeic800	basic-verb-action			16	01979462-v	乗り込んだ状態になる; go on board
approved	fiance	noun	14520	婚約者	フィアンセ	toeic800	daily-noun			13	10085869-n	結婚する約束をしている男性; a man who is engaged to be married
approved	freeing	noun	14522	解放		toeic800	daily-noun			13	00095502-n	人またはものを解き放つ行為; the act of liberating someone or something
approved	housewife	noun	14532	主婦	大奥様 / 家刀自 / 御家様	toeic800	people-noun			28	10189776-n	夫が家庭の生計を稼ぐ間家事をする妻; a wife who manages a household while her husband earns the family income
approved	legalization	noun	14544	合法化		toeic800	daily-noun			13	01195380-n	合法化する行為; the act of making lawful
approved	mammoth	noun	14546	マンモス		toeic800	daily-noun			13	02504770-n	更新世に広く分布していた非常に多くの絶滅したゾウの総称; 毛むくじゃらの被毛と長く上向きに曲った牙を持ち、極端に大きい; any of numerous extinct elephants widely distributed in the Pleistocene; extremely large with hairy coats and long upcurved tusks
approved	mammoth	adjective	14547	巨大	極大 / 洪大 / 著大	toeic800	quality-adjective			16	01386538-a	"巨人かマンモスを思わせるほど、非常に大きい、または大規模な; so exceedingly large or extensive as to suggest a giant or mammoth; ""a gigantic redwood""; ""gigantic disappointment""; ""a mammoth ship""; ""a mammoth multinational corporation"""
approved	marvellous	adjective	14548	凄い	最高 / 素敵 / 素適	toeic800	quality-adjective			13	01676517-a	"非常に良い、または大きい; 特に強意語として使用される; extraordinarily good or great ; used especially as intensifiers; ""a fantastic trip to the Orient""; ""the film was fantastic!""; ""a howling success""; ""a marvelous collection of rare books""; ""had a rattling conversation about politics""; ""a tremendous achievement"""
approved	modem	noun	14550	モデム		toeic800	technology-noun			13	03777754-n	コンピュータを電話線でつなぐために使われる電子機器; (from a combination of MOdulate and DEModulate) electronic equipment consisting of a device used to connect computers by a telephone line
approved	ominous	adjective	14553	不吉	不祥 / 不穏 / 忌わしい	toeic800	condition-adjective			31	00194357-a,00178126-a	"不吉なまたは悲劇的な展開の兆候を示す、あるいは、予示する; 不幸の前兆となる; threatening or foreshadowing evil or tragic developments; ""a baleful look""; ""forbidding thunderclouds""; ""his tone became menacing""; ""ominous rumblings of discontent""; ""sinister storm clouds""; ""a sinister smile""; ""his threatening behavior""; ""ugly black clouds""; ""the situation became ugly"""
approved	peril	noun	14559	危機	危険 / 冒険 / 危殆	toeic800	daily-noun			16	14541852-n,00802238-n	"危険の源; 損失か不運を被る可能性; a source of danger; a possibility of incurring loss or misfortune; ""drinking alcohol is a health hazard"""
approved	retina	noun	14572	網膜		toeic800	daily-noun			16	05426989-n	眼球の背後の壁を覆う最も奥にある光の感応膜; それは視神経につながる; the innermost light-sensitive membrane covering the back wall of the eyeball; it is continuous with the optic nerve
approved	scattering	noun	14576	四散	拡散 / 撒布 / 散乱	toeic800	daily-noun			13	07331759-n	広範囲に広がること、または追い散らすこと; spreading widely or driving off
approved	scrape	verb	14578	掻く	引っ掻く / 剥ぐ / 剥す	toeic800	basic-verb-action			25	01308160-v	"繰り返して引っ掻jく; scratch repeatedly; ""The cat scraped at the armchair"""
approved	shear	noun	14581	剪断	翦断 / せん断	toeic800	daily-noun			30	11506738-n	"平行な面が平行を維持しようとするが方向平面に変えられる物体の変形; (physics) a deformation of an object in which parallel planes remain parallel but are shifted in a direction parallel to themselves; ""the shear changed the quadrilateral into a parallelogram"""
approved	shedding	noun	14583	剥離		toeic800	daily-noun			13	11445564-n	薄片がはがれる、抜け落ちる、またはとれることによる若干の外側の皮膚の喪失; loss of bits of outer skin by peeling or shedding or coming off in scales
approved	skepticism	noun	14587	懐疑論	不可知論 / 懐疑主義	toeic800	learning-noun			13	05980051-n	究極の知識であるという主張に対する不信仰; the disbelief in any claims of ultimate knowledge
approved	stylist	noun	14594	スタイリスト	理髪師 / ヘアドレッサー	toeic800	daily-noun			15	10667477-n,10155849-n	特定のスタイルの達人であるアーティスト; 髪の毛を切るか美化する人; an artist who is a master of a particular style
approved	tenor	noun	14595	テナー	テノール / 調子	toeic800	people-noun			16	06872676-n,10701783-n	バリトンより高音域の男性の歌声; テノール音域の声をもつ成人の男性; the adult male singing voice above baritone
approved	traverse	noun	14598	桁	横断 / 横木 / 横梁	toeic800	daily-noun			13	04475496-n	何かを横切って伸びる水平の材; a horizontal beam that extends across something
approved	traverse	verb	14599	横断	渉る / 渡る / 縦断	toeic800	basic-verb-action			25	01912159-v	"横切って渡るか、通り越す; travel across or pass over; ""The caravan covered almost 100 miles each day"""
approved	validate	verb	14602	実証	立証 / 儀式張る / 正当性を立証する	toeic800	thinking-verb			19	00667224-v	有効であると証明する; ある物の妥当性を示す、あるいは確認する; prove valid; show or confirm the validity of something
approved	vocalist	noun	14603	歌手	声楽家 / 歌い手 / 歌歌い	toeic800	people-noun			16	10599806-n	歌う人; a person who sings
approved	anesthesia	noun	14612	麻酔	無知覚 / 感覚消失 / 知覚脱失	toeic800	daily-noun			13	14023491-n	意識の有無に関わらず身体の知覚が失われること; loss of bodily sensation with or without loss of consciousness
approved	anonymity	noun	14613	匿名性	匿名性	toeic800	daily-noun			16	14436285-n	匿名である状態; the state of being anonymous
approved	appropriation	noun	14614	予算割り当て	併合 / 併呑 / 合体	toeic800	business-noun			21	13289845-n	（立法府などによって）特別の目的のために取っておかれる金銭; money set aside (as by a legislature) for a specific purpose
approved	aria	noun	14615	アリア		toeic800	daily-noun			13	07049514-n	独唱のための凝った歌; an elaborate song for solo voice
approved	barefoot	adverb	14618	素足で	はだしで	toeic800	manner-adverb			16	00278078-r	"靴なしで; without shoes on; ""he chased her barefoot across the meadow"""
approved	barefoot	adjective	14619	素足の	裸足の	toeic800	quality-adjective			19	02156686-a	"靴なしで; without shoes; ""the barefoot boy""; ""shoeless Joe Jackson"""
approved	barrage	noun	14620	集中砲火	弾幕 / 雨霰	toeic800	daily-noun			19	07083441-n	"（会話、手紙などで）言語的な伝達を素早くたたみかけるように発すること; the rapid and continuous delivery of linguistic communication (spoken or written); ""a barrage of questions""; ""a bombardment of mail complaining about his mistake"""
approved	brilliance	noun	14624	才気	偉大さ / 壮大さ / 壮観さ	toeic800	daily-noun			16	04814238-n	"壮大で豪華で雄大な性質; the quality of being magnificent or splendid or grand; ""for magnificence and personal service there is the Queen's hotel""; ""his `Hamlet' lacks the brilliance that one expects""; ""it is the university that gives the scene its stately splendor""; ""an imaginative mix of old-fashioned grandeur and colorful art""; ""advertisers capitalize on the grandness and elegance it brings to their products"""
approved	broth	noun	14625	だし汁	ソース / 出し汁 / ストック	toeic800	daily-noun			13	07585208-n	"肉・野菜をとろ火で煮て作った液状のもの; スープやソースの基に使う; liquid in which meat and vegetables are simmered; used as a basis for e.g. soups or sauces; ""she made gravy with a base of beef stock"""
approved	buns	noun	14626	尻	臀 / お尻 / 尻臀	toeic800	people-noun			13	05559256-n	"人間の体のうち、自分が上に座る肉付きのよい部分; the fleshy part of the human body that you sit on; ""he deserves a good kick in the butt""; ""are you going to sit on your fanny and do nothing?"""
approved	centenary	noun	14627	100周年	１００年祭	toeic800	daily-noun			13	15251336-n	100周年（または、それの祝賀）; the 100th anniversary (or the celebration of it)
